titulo;autor;texto
POESIAS DIVERSAS - IX;Antero de Quental;"Quem és, ondina, que eu em sonho abraço?
Atiro o coração ao largo mar,
A ver se acho alguma onda, em seu rolar,
Que mo leve consigo pelo espaço...
Porque as ondas são fadas encobertas
Sob as gazes da espuma, essa alva teia,
Que ora adormecem com a lua cheia,
Ora ao clarão do sol vogam despertas...
São mouras encantadas sob as águas,
Em seus vales azuis de húmidas flores...
Que ora cantam na praia seus amores,
Ora choram ao longo ignotas mágoas...
São almas descasadas a buscarem-se,
Sempre em giro através do infinito...
Correndo sob os cabos de granito,
Como em sonhos ideais a afagarem-se...
São vozes de tristeza, que têm vida,
E vidas que a tristeza vai levando...
D'aves fugidas lutuoso bando,
Que se alonga da praia esmaecida...
São amores, que passam invisíveis...
Suspiros, que se dão sem ser ouvidos...
Ecos do coração, meio sumidos
Ao quebrar-se nas rochas impassíveis...
É viagem de mar esta que eu faço!
Eu das pérfidas ondas só me fio,
Que bem lhes vejo as lágrimas em fio
Escorrerem da rocha sobre o espaço...
  

  
  Da minha vida as mentirosas flores
Colho-as ali, naqueles vales frios,
E em seus berços d'espuma fugidios
É que embalo meus pálidos amores!
Seu duvidoso brilho é quem me leva...
Sua fuga traiçoeira é quem me prende...
Num pingo d'água se balança e pende
Minha alma, suspendida sobre a treva...
Mais se ama quem mais foge. As curtas horas
De nossas ilusões... eis nossa glória...
Só quanto nos traiu deixa memória...
Adoro as ondas... porque são traidoras...
Amor é água pérfida, mas bela,
Mas cheia de harmonias. Vai, minha alma...
— Um momento de vida e luz e calma! —
Sepulta-te depois no fundo dela...
Só te peço que saibas enganar...
Uma hora só — mas d'um engano amigo...
Onda d'amor, leva-me tu contigo...
Oh! levai-me convosco, ondas do mar!
1864."
POESIAS DIVERSAS - X;Antero de Quental;"Fumo e cismo. Os castelos do horizonte
Erguem-se à tarde e crescem, de mil cores,
E ora espalham no céu vivos ardores,
Ora fumam, vulcões de estranho monte...
Depois, que formas vagas vêm defronte,
Que parecem sonhar loucos amores?
Almas que vão, por entre luz e horrores,
Passando a barca desse aéreo Aqueronte...
Apago o meu charuto quando apagas
Teu facho, ó sol... ficamos todos sós...
É nesta solidão que me consumo!
Ó nuvens do ocidente, ó coisas vagas,
Bem vos entendo a cor, pois, como a vós,
Beleza e altura se me vão em fumo!
1863."
POESIAS DIVERSAS - RESPOSTA;Antero de Quental;"Em fumo se vai tudo, amigo! Olhando
Para as nuvens do céu, nuvens daquelas,
E até não sei se diga que mais belas,
Anda a gente fazendo e desmanchando!
Dá-me uma saudade em me lembrando
Do belo tempo que passei com elas,
Por essa imensa abóbada de estrelas,
Por esse mar de fogo viajando!
Andasse ainda eu lá, que não me havia
De ver por estes charcos atolado,
Onde nem sol nem lua me alumia!
Andasse ainda eu lá... desenganado,
Mesmo já como estou, de achar um dia
A pátria de onde ando desterrado!"
POESIAS DIVERSAS - XI;Antero de Quental;"Quem te deitou, inocente,
Tremendo de frio e dor,
Sobre o monturo da vida
Como coisa sem valor;
E essa face dolorida
Te fez empalidecer
Com o olhado da miséria,
Com o beijo do sofrer;
Pôde gelar-te esses membros,
Encher-te de palidez,
Furtar-te o chão da existência,
Cad'hora, de sob os pés;
Mas o que essa mão não pôde,
Com a gelada pressão,
Foi tirar-te o dom das lágrimas,
Foi secar-te o coração!
Chora pois... Deus vê as almas!
O mais é coisa mortal...
Vê-as sós — quer os ais saiam
Do palácio ou do hospital.
Sua mão, se faz estrelas,
É d'almas que anda a colher...
E, pois o espírito sobe,
Bem pode o corpo descer!
Que importa onde os pés se firmem,
Se é por que o olhar se erga à luz?
Bem podre é o chão dos mortos,
E mais lá se hasteia a cruz!
  


  
  Como aos poços mais sombrios
Chega um raio de luar,
Podem também nascer lírios
À porta d'um lupanar...
E os seios, que o mundo compra
No crapuloso leilão
A que preside a miséria...
Podem ter um coração!
Temos todos visto, às vezes,
Sair uma luz ideal
De cabeças que se encostam
Na enxerga d'um hospital!
Ah! deixa correr teu pranto
Sobre o chão do lupanar...
É sementeira de dores
Que andas, triste, a semear.
Mas passe o inverno por cima...
Que a primavera há-de vir!
As dores, que tu semeias,
É no céu que hão-de florir!
Oh! há lá quem conte as lágrimas
Que aqui se vão a chorar!
Debaixo de nossos olhos
Anda-as Deus sempre a aparar...
Eu creio na providência!
O tronco seco da cruz
Rebenta no paraíso
Para dar flores de luz!
Às faces que empalidecem
Há-de as Deus inda corar
Com o reflexo dos círios
Que ardem lá no seu altar!


  
  E se os olhos se anuviam
Escurecendo-se — Deus
Faz dos escuros da terra
A aurora eterna dos céus!
1863.
  
81"
POESIAS DIVERSAS - XII;Antero de Quental;"Aqueles que eu amei, não sei que vento
Os dispersou no mundo, que os não vejo...
Estendo os braços e nas trevas beijo
Visões que à noite evoca o sentimento...
Outros me causam mais cruel tormento
Que a saudade dos mortos... que eu invejo...
Passam por mim... mas como que têm pejo
Da minha soledade e abatimento!
Daquela primavera venturosa
Não resta uma flor só, uma só rosa...
Tudo o vento varreu, queimou o gelo!
Tu só foste fiel — tu, como dantes,
Inda volves teus olhos radiantes...
Para ver o meu mal... e escarnecê-lo!
18..."
POESIAS DIVERSAS - XIII;Antero de Quental;"Ó quimera, que passas embalada
Na onda de meus sonhos dolorosos,
E roças c'os vestidos vaporosos
A minha fronte pálida e cansada!
Leva-te o ar da noite sossegada...
Pergunto em vão, com olhos ansiosos,
Que nome é que te dão os venturosos
No teu país, misteriosa fada!
Mas que destino o meu! e que luz baça
A desta aurora, igual à do sol posto,
Onde só nuvem pálida esvoaça!
Que nem a noite uma ilusão consinta!
Que só de longe e em sonhos te pressinta...
E nem em sonhos possa ver-te o rosto!
1864."
POESIAS DIVERSAS - XIV;Antero de Quental;"Poesia! mas poesia que console,
E a alma acalente em berço d'harmonias!
E doire a lassa fronte a nossos dias,
Como às manhãs d'inverno doira o sol...
Dessa que Deus revela aos inocentes...
Como a gente a sonhou na sua infância...
Que anda a boiar em ondas de fragrância
— Cruz sobre uns seios virginais, trementes...
Que à palavra só pede esse gemido
Que a pomba pede ao ar, se o voo levanta...
E adivinha, co'o instinto da alma santa,
Quanto à alma ficou do Éden perdido...
Dessa que, quando dói, tanto consola,
E às sombras do viver dá seu crepúsculo...
E da face distende cada músculo...
E é, em ermo pinhal, canto de rola...
Como aquela mulher de Samaria
Em cujas mãos bebeu Cristo, sequioso...
E como o doce olhar, longo e mavioso,
Com que nos cobre a pálida Maria...
Poesia, que não se ergue tumultuosa,
Nem luta, nem arqueja no delírio,
Mas se abre dentro d'alma, como lírio,
Ou primeiro sorriso d'uma esposa...
Fina gaze do véu d'alguma santa,
Que nos mostra uma estrela em cada ponto...
Manto d'ouro de fada d'algum conto,
Que em cada fio tem uma harpa, e canta...
  



  
  Debaixo da palavra a alma palpita,
Como o sangue nas veias dum infante;
E vê-se o coração, a cada instante,
Lançando, ao perpassar, luz infinita!
Desta poesia, sim! que nos eleva,
Sem se ver com que mão, e alivia
De quanta sombra cobre o nosso dia,
Quanta nuvem na face o sol nos leva!
Desta poesia, sim! que a gente chora
Sem se ver com que lágrimas — e fica
Como ao sair d'um sonho — e não se explica,
Nem se estuda, nem lê... mas só se adora!
Ó poetas, poetas! desse coro
De cantores febris, qual é de vós
Que encontrou já no ar aquela voz,
Um tal misto d'amor e de sons d'ouro?
Debaixo dessas mãos d'artista, ardentes,
A palavra palpita e vê-se a ideia...
Mas amar! mas sonhar! e, à lua cheia,
Às visões apalpar os véus trementes!...
Mas vazar, num só ai, todo o infinito!...
À luz do coração, mostrar o Imenso!...
Cobrir de flores o deserto extenso!...
E, num suspiro só, por Deus escrito!
Mulher! mulher! a alma é que adivinha!
Dize-me então (se alguém não to há vedado)
De que flores se faz esse relvado
Sobre que a alma pelo céu caminha?
Porque, antes de se abrir o mundo vasto
Às revoltas paixões da humanidade,
Já, nas dobras do manto, a imensidade
Tinha a poesia do que é santo e casto!
  


  
  Corações de mulher! vós a sonhastes
— Muito antes de haver rimas — suspirando,
Ou seguindo co'o olhar o aéreo bando
D'aves d'amor, que d'alma ao céu soltastes!...
Ou inclinadas sobre o berço estreito,
Onde se incuba o poema do futuro...
Ou dando a mão ao sofrimento escuro...
Ou dando toda a luz ao escuro peito...
Poética de vida e sangue e tudo!
Que só tomou por lei o livre Amor...
E escreve as epopeias numa flor...
E não quer mais que um ai por todo o estudo!
Andam ali os mundos encobertos,
Que um só olhar amante patenteia...
E a luz que doira muita escura ideia...
E essas fontes que nascem nos desertos...
Vós trazei-la no seio — e se a contemplo,
Mais que a Virgem ideal da meia-idade,
Não acho em todo o mundo uma cidade
Onde possa elevar-lhe altar e templo.
Mistérios... se d'amor... também profundos!...
Oh! quem me dera a mim — crente, que espera,
Sem ver ainda a luz — oh! quem me dera
Essa ignorância... que descobre mundos!
1864."
POESIAS DIVERSAS - XV;Antero de Quental;"Eu amo a vasta sombra das montanhas,
Que estendem sobre os largos continentes
Os seus braços de rocha negra, ingentes,
Bem como braços colossais de aranhas.
Dali o nosso olhar vê tão estranhas
Coisas por esse céu! e tão ardentes
Visões, lá nesse mar d'ondas trementes!
E às estrelas, dali, vê-as tamanhas!
Amo a grandeza tenebrosa e vasta:
A grande ideia, como um grande fruto
D'árvore colossal, que isto domina...
Mas tu, criança, sê tu boa... e basta:
Sabe amar e sorrir: mulher, é muito!
Mas a ti só te quero pequenina!
1863."
POESIAS DIVERSAS - XVI;Antero de Quental;"Deixá-la ir, a ave, a quem roubaram
Ninho e filhos e tudo, sem piedade...
Que a leve o ar sem fim da soledade
Onde as asas partidas a levaram...
Deixá-la ir, a vela, que arrojaram
Os tufões pelo mar, na escuridade,
Quando a noite surgiu da imensidade,
Quando os ventos do Sul se levantaram...
Deixá-la ir, a alma lastimosa,
Que perdeu fé e paz e confiança,
À morte queda, à morte silenciosa...
Deixá-la ir, a nota desprendida
D'um canto extremo... e a última esperança...
E a vida... e o amor... deixá-la ir, a vida!
1864."
POESIAS DIVERSAS - XVII;Antero de Quental;"A CARLOS BAUDELAIRE
(AUTOR DAS   FLORES DO MAL  )
Ó Carlos Baudelaire! ó poeta impassível!
Fino lábio a sorrir, sob um estranho olhar!
Tua boca descreve o criminoso, o horrível,
Enquanto a tua voz parece só cantar...
Indiferente vais, como a desdém, pisando
Um chão de vício e horror, com passo virginal.
Na tua mão gantée trazes, como brincando,
Um sinistro bouquet, a negra flor do mal!
O tétrico — o que faz arrefecer no peito
O coração dos mais — poeta, é para ti
Só pretexto, talvez, d'algum feliz conceito,
Um verso original, uma rima que ri...
Dante do Boulevard, cantas o desespero
Ao som duma ária vã, como um fútil rondó...
Pintor, deixas-nos ver a alma escura de Nero
Com o négligé e a cor de Boucher ou Watteau...
Essa fronte de neve, esse crânio de gelo,
Se os estalasse alguém, veria, creio eu,
Surgir disforme ser — Byron, Polichinelo,
Confundidos num só, co'a face d'Asmodeu!
É o mal com consciência, e tanta, e tão terrível
Que dá na afectação, nas frases recocó...
E esse olhar fixo e estranho e essa fronte impassível
Causam frio mortal, mais do que pranto e dó...
Sim, à luz da alvorada e em plena primavera,
Ver só o insecto vil, que rói a bela flor,
(Em despeito do estilo e da rima severa)
Não se faz sem sofrer... tu conheces a dor!
  
  
  Tu sabes o que é dor, ó sereno estilista!
Sob o fraque do dândi há em ti, bem o vês,
Um poeta, um leão, um demónio, que o artista
Pode a custo conter, domar, calcar aos pés!
Considero esse olhar indizível e fito,
E esse lábio cruel... e parece-me ouvir:
—   Nesta vida sem Deus, neste mundo maldito,
Já não há que chorar... o melhor é sorrir!   —
Habita dentro em ti, mudo mas implacável,
Como um remorso antigo, um pensamento atroz...
É o velho pecado, a herança inexpiável
Do mal das gerações, dos vícios dos avós!
És o símbolo, tu, d'um século fantasma,
Tão sábio que é ateu, e já não quer chorar...
Que tem cãs sem ser velho, e que de nada pasma,
Olhando o mundo à luz do gás do Boulevard...
Somos todos assim — um triste olhar que chora,
E encobre, chocarreira, a luneta do tom...
Um esqueleto frio e horrível — mas por fora
Irréprochablement vestido à Bénoiton!...
186...
  


  
  Poesias diversas - XVIII


ESCRITOS NUM EXEMPLAR DAS   FLORES DO MAL  
As flores que nossa alma descuidada
Colhe na mocidade com mão casta,
São belas, sim: basta aspirá-las, basta
Uma vez, fica a gente enfeitiçada.
Nascem num prado ou riba sossegada,
Sob um céu puro e luz serena e vasta;
Têm fragrância subtil, mas nunca exausta,
Falam d'Amor e Bem à alma enlevada...
Mas as flores nascidas sobre o asfalto
Dessas ruas, no pó e entre o bulício,
Sem ar, sem luz, sem um sorrir do alto,
Que têm elas, que assim nos endoidecem,
Têm o que mais as almas apetecem...
Têm o aroma irritante e acre do Vício!
186..."
SAUDADES PAGÃS - I;Antero de Quental;"Visões! sonhos antigos!
Quando a Terra,
Na inocência primeira de seus anos,
Entre flores dormia... e era seu berço
O seio de mil deuses! Quando a vida
No coração dos homens sem esforço,
Se abria como um lotus, todo cheio
Dos raios do luar e dos segredos
Do vaporoso espírito das noites!
Quando um tronco era peito comovido,
E a montanha um Áugur, e a rocha oráculo:
E não se achava um só bago de areia
Que não estremecesse e não sentisse
Agitar-se-lhe dentro a alma confusa
Quando os Orfeus passavam, silenciosos,
Por entre os arvoredos, meditando!
Saía então da Terra um grande espírito:
Havia em tudo uma expressão profunda:
Nem era muda a vastidão do mundo.
Como um canto que fere as cordas todas
D'uma harpa sonora, uma mesma alma
Através do Universo ia acordando,
Em peito, árvore, pedra, e céu e onda,
As mil notas, diversas mas cadentes,
D'uma mesma harmonia — o hino da Vida!
Era a cidade ideal da Natureza!
Seu povo, a criação; seu templo, o espaço;
E muralhas em volta, circundando-a,
D'um lado ao outro os livres horizontes!
Era a cidade ideal! a Lei eterna
Banhava-a sempre numa aurora imensa,
  

  
  Quando um povo de deuses, radiante
De mocidade e brilho, caminhava
Por entre as multidões — e o solo heróico,
Teu solo sacrossanto, ó Grécia antiga,
Como um sublime palco, sob os passos
Dos actores divinos ressoava!"
SAUDADES PAGÃS - II;Antero de Quental;"Ela era então formosa, a Vida! e a Terra,
Noiva de heróis, abria o seu regaço,
Por que os filhos de Alcides, ao passarem
Das longínquas conquistas, lhe lançassem
Como dons nupciais os grandes feitos...
Os feitos dos heróis! E a alma dos deuses,
Oculta dentro deles, murmurava
Por alta noite, entre as visões do sonho,
Confusa profecia! o canto vago
Das legendas futuras...

Epopeias!

Impérios do esplendor! O Olimpo eterno,
Mais alto que o Sinai, não se envolvia
No nevoeiro espesso dos mistérios...
Seus flancos sobre a terra se abaixavam...
O riso dos olímpicos banquetes,
Largo rio de brilho e de harmonias,
Corria desde cima — e em suas margens
Via-se às vezes mergulhar a taça,
E sereno beber, um velho... Homero!
Em baixo, contrafeito e triste, o Sátiro
Rodava em volta ao monte. Homem, acaso,
Filho do chão, talvez, a forma escura
Entrevista nas selvas parecia
Um espião dos deuses. — Invejoso,
E amigo entanto, ele era o rude símbolo
Da ânsia humana, a imortal curiosidade
Que às portas d'oiro eternas espreitava
As palavras secretas... E, por vezes,
  

  
  Em meio dos banquetes sua face
Aparecia — e o olho vago e triste
Desse monstro infeliz lembrava ao Olimpo
A longa dor da geração dos homens!
Diziam que era o peso das palavras
Ao destino roubadas que o curvava;
E era seu confidente o livre vento.
O rochedo o sabia: e nesses montes
Onde passava a turba gloriosa,
A boca das cavernas, ressoando,
Tinha uma voz profunda. — Ela dizia
À alma turva do homem mil segredos,
Mil perdidas ciências — as origens,
Ocultas sob o véu dos vagos símbolos...
As guerras do princípio... os Elementos,
Titãs perante o céu lutando altivos...
Os combates da Terra e suas glórias...
A tradição dos montes e das feras...
O alfabeto dos ramos na floresta...
O voo da ave e o serpear dos rios —
E a harmonia das vozes na montanha
Era a letra do hino, enquanto a música
Sob os dedos de Orfeu se cadenciava!
Ó sopro livre e puro dos desertos!
Ó murmúrios das fontes! que segredos
Ensinava essa voz aos solitários?
O pastor, sacerdote das florestas,
Áugur sagrado pela luz da aurora,
Podia sobre o monte, erguendo a face,
Decifrar os arcanos do Destino
Nos voos da ave d'oiro mitológica!"
SAUDADES PAGÃS - III;Antero de Quental;"Feriram-te, ave augusta! Seta escura
Varou-te o coração! e a terra ingrata
Pôde beber teu sangue! No teu ninho
Vejo os ovos do abutre! tuas penas
O vento as dispersou! És como um sonho
De que mal há memória — como a nuvem
Que a rajada partiu — e como a lágrima
Dos olhos do cativo, sobre as ondas!
Ergo a face entre os montes e olho ao longe:
É ainda um mar de brilho esse horizonte...
Mas nas vagas serenas já não vejo
Teu seio, como barca de harmonias,
Entre os astros vogando compassado!
Alma virgem do mundo! Vestal santa!
Que sopro te apagou o lume puro
Em tuas aras d'oiro? Claro espírito!
Consciência universal! que sonho estranho
Te enlouqueceu de dor? Entre as florestas,
Quando o vento do inverno bate os ramos,
Há, pelo horror da noite, um choro escuro,
E uma voz dolorosa ao longe ulula...
É Diana, a formosa, a casta, a ingénua,
Ferida, e os pés em sangue pelas urzes,
Que vaga douda e corre pelas selvas
Chamando em vão os deuses foragidos!"
SAUDADES PAGÃS - IV;Antero de Quental;"Secou-se o ramo d'oiro em mãos de Eneias!
Despovoou-se a terra! Os seus espíritos
Voaram não sei onde! A fonte chora
A viuvez das Náiades! O tronco
Agita no ar os braços descarnados,
A ver se apanha a túnica ligeira
Das perdidos Napeias! Longe, ao longe,
  


  
  Nos ruídos dos bosques, nos suspiros
Do vento pelos vales, nos murmúrios
Dos rios tortuosos, nas cascatas,
Nas grutas, no rochedo — em tudo, em eco
De saudade indizível se levanta!
Sai do seio da terra uma voz triste,
Longa, profunda... é ela, que lamenta
A orfandade misérrima do mundo,
A morte da alma antiga, essa alma imensa,
Esse brilho extensíssimo!

Inocências!
Puros sonhos da infância do Universo!
Ah! não mais voltareis! um sopro frio
Varreu de sobre a terra as suas flores!
Entre os lábios de Orfeu o canto augusto
Gelou-se e a extrema nota dissipou-se!
A profecia antiga do Destino
Veio a cumprir-se — e os deuses vagabundos
D'um horizonte ao outro, como sombras,
Arrastam os retalhos desse manto
Da velha divindade! A lira eterna
Inda brilha no céu, mas não tem cantos,
Nem há já quem lhe entenda os santos hinos!
O banquete do Olimpo está deserto...
E a Terra está viúva dos seus deuses!"
SAUDADES PAGÃS - V;Antero de Quental;"Viúva? não! um duro cativeiro
Os tem presos na abóbada sombria
D'um cárcere bem frio. Outros, fugidos,
Nas montanhas aéreas do horizonte,
Nas nuvens do sol-posto, passam tristes,
Lançando à terra um longo olhar de mágoa...
Muitos à beira-mar foram sentar-se:
Seus corações heróicos estremecem
Quando a voz do leão encadeado
Se ergue e comove o abismo — é digna deles
Essa queixa do forte! Então alongam
  

  
  Pela face do mar os olhos vagos...
Outro mar de lembranças tumultua
Nos grandes peitos que dilata o orgulho...
E ao reflexo das ondas, toda a noite,
Vêem passar os pálidos fantasmas
Da glória antiga e dos antigos feitos!
A alguns o coração ficou-lhes preso
Às duras pedras da cidade ingrata.
Em despeito da afronta, amam os homens...
Uma íntima saudade os traz à noite
Em volta aos muros... vagam como sombras...
E no confuso coro misterioso
Dos rumores nocturnos, se escutares,
Hás-de ouvir os soluços e o partido
Longo choro dos deuses exilados...
Como os filhos d'um povo, que a conquista
Com mão de ferro sacudiu ao longe,
Todos vagam no mundo. A sombra, agora,
A esses corpos de luz é quem os veste!
Seus pés divinos ferem-se nas rochas!
Seus banquetes as feras lhes disputam!
E, em vez de muros d'ouro de alto Olimpo,
Suas nobres palavras inspiradas
Mal despertam o eco das pedreiras!
Fundas minas da terra! escuros antros
Das longínquas montanhas solitárias!
Em vosso duro seio houve piedade...
Vossa boca se abriu para saudá-los...
Para saudar os fortes, na desgraça...
E, enquanto os homens surdos recusavam
À miséria dos deuses um asilo,
(Estreito que ele fosse) um lar amigo,
Vós, ó sombrias rochas, vós formastes
Sobre os montes uma ala de gigantes;
E, através das fileiras de granito,
Os príncipes do mundo, os reis caídos,
Passaram no caminho do desterro!
  

  
  No deserto assentaram seu concílio
Esses que o céu, há pouco, mal continha...
Graves, sua atitude é ainda altiva,
E a majestade antiga está com eles.
Não choram sobre si — em qualquer parte
Aonde habite um Deus é aí um templo —
Porém a ingratidão dos homens falsos
Punge-os, que a não concebem: não concebem
Esses filhos do Bem o Mal escuro.
Dir-se-á que expiam o alheio crime;
Tanto os perturba a injustiça humana,
E da afronta, que sofrem, têm piedade...
Seus nobres corações choram: mas, fortes,
Os olhos não o dizem — como auroras,
Alegram o horizonte dos desertos!"
SAUDADES PAGÃS - VI;Antero de Quental;"Ah! nós, nossas moradas tristes, nossas
Habitações escuras, não, não podem
Por mais tempo ficar em trevas, quando
Essa aurora imortal doura as montanhas!
Quando uma chuva d'ouro luminosa,
Trazida pelo vento, vem correndo
Desde os montes sublimes, nossos vales,
Cá em baixo, não podem, tristes, frios,
Ficar estéreis como um seio inerte
De mulher na hora santa dos ardores!
Falam deuses nos ermos... e as cidades
Não hão-de ter oráculos? As rochas
Têm génio tutelar... e o lar dos homens,
Como ara ao abandono, há-de esfriar-se?
E da memória dos antigos sonhos
Restar apenas sobre as duras lajes
Um punhado de cinzas?

A alma eterna
Há-de voltar ao seio dos ingratos!
Alma jovem de amor e luz! O mundo
  



  
  Arranca as velhas cãs! rejuvenesce!
Seu gasto coração pasma, sentindo
Um novo sangue que o anima e agita!
Sorri... tenta sorrir... não sei que oráculos
Lhe ensinam a esperança! Anseia a vida...
E nos sinais do céu lê com espanto
Um poema de prósperos destinos!
A memória dos tempos venturosos
De inocência e d'amor comove-o, enchendo-lhe
O peito de saudades! cisma e em sonhos
Evoca mil lembranças — céus e fontes,
E os jardins doutros climas, e as legendas
Dos tempos esquecidos, e os sorrisos
Dos amigos da infância...

Eles! são eles,
Cujas imagens, pela vaga noite,
Lhe enchem o sono de visões fantásticas...
Estende os braços para ver se apanha
As impalpáveis formas! pára... escuta...
E as sombras da alvorada nas montanhas,
Já lhe parecem vultos misteriosos
Que o chamam e saúdam... Eram sombras!
Mas o que diz o coração, à noite,
Quando o comove a dor e o insulamento,
Mão são sonhos apenas... são presságios!
Sai das cinzas do altar uma luz frouxa...
E os lírios esquecidos dão seu cheiro...
A chama sobre o lar, às vezes, como
Se os génios, invisíveis, assistissem
Ao serão, brilha e agita-se contente,
Enchendo a casa d'um clarão fantástico...
São presságios!... Também se escuta à noite
Correr nos ares um cantar suave,
Vago, longínquo, como se os espíritos
Agitassem, passando, a lira antiga...
São vozes precursoras! Quando os deuses
Vêm visitar a habitação dos homens,
Mandam sempre adiante estes oráculos...
  


  
  Sim, um dia, do meio das florestas,
Há-de-se erguer a grande voz profética!
Há-de soar! e o vento dos desertos,
Das livres solidões filho indomável,
Há-de abater o cárcere sombrio!
Eles hão-de surgir! Compondo o manto
Da realeza antiga, hemos de vê-los
Na majestade olímpica dos fortes
Descendo os grandes montes! Turba heróica!
E, vestidos de luz, a terra inteira,
Vendo o drama divino, há-de saudá-los
Em alta aclamação — teatro imenso
Co'a grande voz dos deuses ecoando!
1864."
SAUDADES PAGÃS - VII;Antero de Quental;"Ouve tu, meu cansado coração,
O que te diz a voz da natureza:
—   Mais te valera, nu e sem defesa,
Ter nascido em aspérrima soidão,
Ter gemido, ainda infante, sobre o chão
Frio e cruel da mais cruel devesa,
Do que embalar-te a Fada da beleza,
Como embalou, no berço da Ilusão!
Mais valera à tua alma visionária,
Silenciosa e triste ter passado
Por entre o mundo hostil e a turba vária,
(Sem ver uma só flor das mil, que amaste,)
Com ódio e raiva e dor — que ter sonhado
Os sonhos ideais que tu sonhaste!"
