titulo;autor;texto
FRADES;Castro Alves;"Mel in ore, verba lactis,
Fel in corde, fraus in factis.
Mas a mão que assim tece o linho aos pés da Glória?
Como Hércules também esmaga a hidra...
E depois de aspergir o tum'lo dos heróis
Pega de Juvenal na vergasta feroz
E os monges hodiernos açoita sem piedade
Como o Divino Mestre o fez na antiguidade!..."
JESUÍTAS E FRADES;Castro Alves;"Que o mundo antigo s'erga e lance a maldição
Sobre vós... remembrando a negra lnquisição,
A hidra escura e vil da vil Teocracia,
O Santo Ofício, as provas, o azeite, a gemonia ...
Lisboa, Tours, Sevilha e Nantes na tortura,
Na fogueira Grandier, João Huss na sepultura,
Colombo a soluçar, a gemer Galileu...
De mil autos-da-fé o fumo enchendo o céu...
Que a maldição vos lance a pena do Gaulês
Tendo por tinta a borra das caldeiras de pez...
Que o Germano a sangrar maldiz em férreos hinos.
É justo! . . .
A História cega, aquentando o estilete
Nas brasas que apagar não pôde o Guadalete,
Tem jus de vos marcar com o ferro do labéu,
Como queima o carrasco o ombro nu do réu ...
Mas enquanto existir o grande, o novo mundo,
Ó Filhos de Jesus!... um cântico profundo
Irá vos embalar do sepulcro no solo...
A América por vós reza de pólo a pólo!
Dizei-o, vós, dizei, Tamoios, Guaranis,
Iroqueses, Tapuias, Incas, e Tupis...
A santa abnegação, o heroísmo, a doçura,
O amor paternal, a castidade pura
Destes homens que vinham, envoltos no burel,
A derramar dos lábios o amor — divino mel,
O perdão — óleo santo, a fé — mística luz,
E o Deus da caridade - o pródigo Jesus! ...
Oh! não! Mil vezes não! O poeta Americano
Vos deve sepultar no verso soberano
— Pano negro que tem por lágrimas de prata
As lágrimas que a Musa inspirada desata!!!
Se aqui houve cativos — eles os libertaram.
Se aqui houve selvagens — eles os educaram.
Se aqui houve fogueiras — eles nelas sofreram.
Se lá carrascos foram — cá mártires morreram.
Em vez do Inquisidor — tivemos a vedeta.
Loiola — aqui foi Nóbrega, Arbues — foi Anchieta!
Oh! Não! Mil vezes nãol O poeta Americano
Vos deve amortalhar no verso soberano
— Pano negro que tem por lágrimas de prata
As lágrimas que a musa inspirada desata!..."
LÚCIA;Castro Alves;"poema
Na formosa estação da primavera
Quando o mato se arreia mais festivo,
E o vento campesino bebe ardente
O agreste aroma da floresta virgem...
Eu e Lúcia, corríamos — crianças —
Na veiga, no pomar, na cachoeira,
Como um casal de colibris travessos
Nas laranjeiras que o Natal enflora.
Ela era a cria mais formosa e meiga
Que jamais, na Fazenda, vira o dia ...
Morena, esbelta, airosa... eu me lembrava
Sempre da corça arisca dos silvados
Quando via-lhe os olhos negros, negros
Como as plumas noturnas da graúna,
Depois... quem mais mimosa e mais alegre?...
Sua boca era um pássaro escarlate
Onde cantava festival sorriso.
Os cabelos caíam-lhe anelados
Como doudos festões de parasitas...
E a graça... o modo... o coração tão meigo?l...
Ai! Pobre Lúcia... como tu sabias,
Festiva, encher de afagos a família,
Que te queria tanto e que te amava
Como se fosses filha e não cativa...
Tu eras a alegria da fazenda;
Tua senhora ria-se, contente
Quando enlaçavas seus cabelos brancos
Co'as roxas maravilhas da campina.
E quando à noite todos se juntavam,
Aos reflexos doirados da candeia,
Na grande sala em torno da fogueira,
Então, Lúcia, sorrindo eu murmurava:
""Meu Deus! um beija-flor fez-se criança...
Uma criança fez-se mariposa!""
Mas um dia a miséria, a fome, o frio,
Foram pedir um pouso nos teus lares...
A mesa era pequena... Pobre Lúcia!
Foi preciso te ergueres do banquete
Deixares teu lugar aos mais convivas...
Eu me lembro... eu me lembro... O sol raiava.
Tudo era festa em volta da pousada...
Cantava o galo alegre no terreiro,
O mugido das vacas misturava-se
Ao relincho das éguas que corriam
De crinas soltas pelo campo aberto
Aspirando o frescor da madrugada.
Pela última vez ela chorando
Veio sentar-se ao banco do terreiro...
Pobre criança! que conversas tristes
Tu conversaste então co'a natureza.
""Adeus! pra sempre, adeus, ó meus amigos,
Passarinhos do céu, brisas da mata,
Patativas saudosas dos coqueiros,
Ventos da várzea, fontes do deserto! ...
Nunca mais eu virei, pobres violetas,
Vos arrancar das moitas perfumadas,
Nunca mais eu irei risonha e louca
Roubar o ninho do sabiá choroso...
Perdoai-me que eu parto para sempre!
Venderam para longe a pobre Lúcia!...""
Então ela apanhou do mato as flores
Como outrora enlaçou-as nos cabelos,
E rindo de chorar disse em soluços:
""Não te esqueças de mim que te amo tanto...""
Depois além, um grupo, informe e vago,
Que cavalgava o dorso da montanha,
Ia esconder-se, transmontando o topo. . .
Neste momento eu vi, longe... bem longe,
Ainda se agitar um lenço branco...
Era o lencinho tremulo de Lúcia...
epílogo
Muitos anos correram depois disto ...
Um dia nos sertões eu caminhava
Por uma estrada agreste e solitária,
Diante de mim ua mulher seguia,
— Co' o cântaro à cabeça — pés descalços,
Co'os ombros nus, mas pálidos e magros ...
Ela cantava, com uma voz extinta,
Uma cantiga triste e compassada ...
E eu que a escutava procurava, embalde,
Uma lembrança juvenil e alegre
Do tempo em que aprendera aqueles versos...
De repente, lembrei-me. . . ""Lúcia! Lúcia!""
... A mulher se voltou ... fitou-me pasma,
Soltou um grito. . . e, rindo e soluçando,
Quis para mim lançar-se, abrindo os braços.
... Mas súbito estacou ... Nuvem de sangue
Corou-lhe o rosto pálido e sombrio ...
Cobriu co'a mão crispada a face rubra
Como escondendo uma vergonha eterna ...
Depois, soltando um grito, ela sumiu-se
Entre as sombras da mata ... a pobre Lúcia!
Manuela - (Cantiga do rancho)
Companheiros! já na serra
Erra.
A tropa inteira a pastar...
Tropeiros! ... junto à candeia
Eia!
Soltemos nosso trovar ...
Té que as barras do Oriente
Rente
Saiam dos montes de lá...
Cada qual sua cantiga
Diga
Aos ecos do Sincorá.
No rancho as noites se escoam.
Voam,
Quando geme o trovador...
Ouvi, pois! que esta guitarra...
Narra
O meu romance de amor.
...........................................
Manuela era formosa
Rosa,
Rosa aberta no sertão...
Com seu torço adamascado
Dado
Ao sopro da viração.
Provocante, mas esquiva,
Viva
Como um doudo beija-flor...
Manuela - a moreninha
Tinha
Em cada peito um amor ...
Inda agora quando o vento
Lento
Traz-me saudades de então
Parece que a vejo ainda
Linda
Do fado no turbilhão
Vejo-lhe o pé resvalando
Brando
No fandango a delirar.
Inda ao som das castanholas
Rolas
Diante do meu olhar ...
Manuela... mesmo agora
Chora
Minh'alma Pensando em ti...
E na viola relembro
Lembro
Tiranas que então gemi.
""Manuela, Manuela
Bela
Como tu ninguém luziu...
Minha travessa morena,
Pena
Pena tem de quem te viu!...
Manuela... Eu não perjuro!
Juro
Pela luz dos olhos teus...
Morrer por ti Manuela
Bela,
Se esqueces os sonhos meus.
Por teus sombrios olhares- Mares
Onde eu me afogo de amor...
Pelas tranças que desatas- Matas
Cheias de aroma e frescor ...
Pelos peitos que entre rendas
Vendas
Com medo que os vão roubar...
Pela perna que no frio
Rio
Pude outro dia enxergar ...
Por tudo que tem a terra,
Serra,
Mato, rio, campo e céu...
Eu te juro, Manuela,
Bela
Que serei cativo teu ...
Tu bem sabes que Maria,
Fria
É pra outros, não pra mim...
Que morrem Lúcia, Joana
E Ana
Aos sons do meu bandolim ...
Mas tu és um passarinho- Ninho
Fizeste no peito meu ...
Eu sou a boca - és o canto
Tanto
Que sem ti não canto eu.
Vamos pois A noite cresce
Desce
A lua a beijar a flor
À sombra dos arvoredos
Ledos
Os ventos choram de amor
Vamos pois ó moreninha
Minha
Minha esposa ali serás
Ao vale a relva tapiza
Pisa
Serão teus Paços-reais!
Por padre uma árvore vasta
Basta!
Por igreja - o azul do céu...
Serão as brancas estrelas- Velas
Acesas pra o himeneu"".
Assim nos tempos perdidos
Idos
Eu cantava mas em vão
Manuela, que me ouvia,
Ria,
Casta flor da solidão!
Companheiros! se inda agora
Chora
Minha viola a gemer,
É porque um dia... Escutai-me
Dai-me
Sim! dai-me antes que beber!. . .
É que um dia mas bebamos
Vamos
No copo afogue-se a dor!
Manuela, Manuela,
Bela,
Fez-se amante do senhor!"
MATER DOLOROSA;Castro Alves;"Deixa-me murmurar à tua ali
adeus eterno, em vez de lá chorar
sangue, chorar o sangue! meu
coração sobre meu filho; tu deves
morrer, meu filho, tu deves
morrer.
NATHANIEL LEE
Meu Filho, dorme, dorme o sono eterno
No berço imenso, que se chama - o céu.
Pede às estrelas um olhar materno,
Um seio quente, como o seio meu.
Ai! borboleta, na gentil crisálida,
As asas de ouro vais além abrir.
Ai! rosa branca no matiz tão pálida,
Longe, tão longe vais de mim florir.
Meu filho, dorme Como ruge o norte
Nas folhas secas do sombrio chão!
Folha dest'alma como dar-te à sorte?
É tredo, horrível o feral tufão!
Não me maldigas... Num amor sem termo
Bebi a força de matar-te a mim
Viva eu cativa a soluçar num ermo
Filho, sê livre... Sou feliz assim...- Ave - te espera da lufada o açoite,- Estrela - guia-te uma luz falaz.- Aurora minha - só te aguarda a noite,- Pobre inocente - já maldito estás.
Perdão, meu filho... se matar-te é crime
Deus me perdoa... me perdoa já.
A fera enchente quebraria o vime...
Velem-te os anjos e te cuidem lá.
Meu filho dorme... dorme o sono eterno
No berço imenso, que se chama o céu.
Pede às estrelas um olhar materno,
Um seio quente, como o seio meu."
O CANTO DE BUG JARGAL;Castro Alves;"(Traduzido de V. HUGO)
Por que foges de mim? Por que, Maria?
E gelas-te de medo, se me escutas?
Ah! sou bem formidável na verdade,
Sei ter amor, ter dores e ter cantos!
Quando, através das palmas dos coqueiros
Tua forma desliza aérea e pura,
Ó Maria, meus olhos se deslumbram,
Julgo ver um espírito que passa.
E se escuto os acentos encantados,
Que em melodia escapam de teus lábios,
Meu coração palpita em meu ouvido
Misturando um queixoso murmurio
De tua voz à lânguida harmonia.
Ai! tua voz é mais doce do que o canto
Das aves que no céu vibram as asas,
E que vem no horizonte lá da pátria.
Da pátria onde era rei, onde era livre!
Rei e livre, Maria! e esqueceria
Tudo por ti... esqueceria tudo
— A família, o dever, reino e vingança
Sim, até a vingança! ... ainda que cedo
Tenha enfim de colher este acre fruto,
Acre e doce que tarde amadurece.
...................................................................
Ó Maria, pareces a palmeira
Bela, esvelta, embalada pelas auras.
E te miras no olhar de teu amante
Como a palmeira n'água transparente.
Porém ... sabes? Às vezes há no fundo
Do deserto o uragã que tem ciúmes
Da fonte amada... e arroja-se e galopa.
O ar e a areia misturando turvos
Sob o vôo pesado de suas asas.
Num turbilhão de fogo, árvore e fonte
Envolve... e seca a límpida vertente,
Sente a palmeira a um hálito de morte
Crespar-se o verde circ'lo da folhagem,
Que tinha a majestade de uma c'roa
E a graça de uma solta cabeleira.
...................................................................
Oh! treme, branca filha de Espanhola,
Treme, breve talvez tenhas em torno
O uragã e o deserto. Então, Maria,
Lamentarás o amor que hoje pudera
Te conduzir a mim, bem como o kata
— Da salvação o pássaro ditoso —
Através das areias africanas
Guia o viajante lânguido à cisterna.
E por que enjeitas meu amor? Escuta:
Eu sou rei, minha fronte se levanta
Sobre as frontes de todos. Ó Maria,
Eu sei que és branca e eu negro, mas precisa
O dia unir-se à noite feia, escura,
Para criar as tardes e as auroras,
Mais belas do que a luz, mais do que as trevas!"
O DERRADEIRO AMOR DE BYRON;Castro Alves;"Ét, puisque tôt ou tard l'amour huntain s'oublie,
Il est d'une grande âme et d'un heureux destin?
D'aspirer comme toi pour un amour divin!
ALFRED DE MUSSET
I
Num desses dias em que o Lord errante
Resvalando em coxins de seda mole...
A laureada e pálida cabeça
Sentia-lhe embalar essa condessa,
Essa lânguida e bela Guiccioli ...
II
Nesse tempo feliz... em que Ravena
Via cruzar o Child peregrino,
Dos templos ermos pelo claustro frio...
Ou longas horas meditar sombrio
No túmulo de Dante — o Gibelino...
III
Quando aquela mão régia de Madona
Tomava aos ombros essa cruz insana...
E do Giaour o lúgubre segredo,
E esse crime indizível do Manfredo
Madornavam aos pés da Italiana ...
IV
Numa dessas manhãs... Enquanto a moça
Sorrindo-lhe dos beijos ao ressábio,
Cantava como uma ave ou uma criança...
Ela sentiu que um riso de esperança
Abria-lhe do amante lábio a lábio...
V
A esperança! A esperança no precito!
A esperança nesta alma agonizante!
E mais lívida e branca do que a cera
Ela disse a tremer: — ""George, eu quisera
Saber qual seja... a vossa nova amante"".
VI
— ""Como o sabes?. . . "" — ""Confessas?"" — ""Sim! confesso. . . ""
— ""E o seu nome. . . "" — ""Qu'importa?"" — ""Fala Alteza!. . . ""
— ""Que chama douda teu olhar espalha,
És ciumenta?. . . "" - ""Mylord, eu sou de Itália!""
— ""Vingativa?. . . "" - ""Mylord, eu sou Princesa!. . . ""
VII
— ""Queres saber então qual seja o arcanjo
Que inda vem m'enlevar o ser corruto?
O sonho que os cadáveres renova,
O amor que o Lázaro arrancou da cova
O ideal de Satã?. . . "" — ""Eu vos escuto!""
VIII
— ""Olhai, Signora... além dessas cortinas,
O que vedes?. . . "" — ""Eu vejo a imensidade!. . . ""- ""E eu vejo. .. a Grécia... e sobre a plaga errante
Uma virgem chorando..."" — ""É vossa amante?...""
— ""Tu disseste-o, Condessa!"" É a Liberdade!!!. . ."""
O NAVIO NEGREIRO;Castro Alves;"(Tragédia no mar)
'Stamos em pleno mar... Doudo no espaço
Brinca o luar — dourada borboleta;
E as vagas após ele correm... cansam
Como turba de infantes inquieta.
'Stamos em pleno mar... Do firmamento
Os astros saltam como espumas de ouro...
O mar em troca acende as ardentias,
— Constelações do líquido tesouro...
'Stamos em pleno mar... Dois infinitos
Ali se estreitam num abraço insano,
Azuis, dourados, plácidos, sublimes...
Qual dos dous é o céu? qual o oceano?...
'Stamos em pleno mar. . . Abrindo as velas
Ao quente arfar das virações marinhas,
Veleiro brigue corre à flor dos mares,
Como roçam na vaga as andorinhas...
Donde vem? onde vai? Das naus errantes
Quem sabe o rumo se é tão grande o espaço?
Neste saara os corcéis o pó levantam,
Galopam, voam, mas não deixam traço.
Bem feliz quem ali pode nest'hora
Sentir deste painel a majestade!
Embaixo — o mar em cima — o firmamento...
E no mar e no céu — a imensidade!
Oh! que doce harmonia traz-me a brisa!
Que música suave ao longe soa!
Meu Deus! como é sublime um canto ardente
Pelas vagas sem fim boiando à toa!
Homens do mar! ó rudes marinheiros,
Tostados pelo sol dos quatro mundos!
Crianças que a procela acalentara
No berço destes pélagos profundos!
Esperai! esperai! deixai que eu beba
Esta selvagem, livre poesia,
Orquestra — é o mar, que ruge pela proa,
E o vento, que nas cordas assobia...
..........................................................
Por que foges assim, barco ligeiro?
Por que foges do pávido poeta?
Oh! quem me dera acompanhar-te a esteira
Que semelha no mar — doudo cometa!
Albatroz! Albatroz! águia do oceano,
Tu que dormes das nuvens entre as gazas,
Sacode as penas, Leviathan do espaço,
Albatroz! Albatroz! dá-me estas asas.
II
Que importa do nauta o berço,
Donde é filho, qual seu lar?
Ama a cadência do verso
Que lhe ensina o velho mar!
Cantai! que a morte é divina!
Resvala o brigue à bolina
Como golfinho veloz.
Presa ao mastro da mezena
Saudosa bandeira acena
As vagas que deixa após.
Do Espanhol as cantilenas
Requebradas de langor,
Lembram as moças morenas,
As andaluzas em flor!
Da Itália o filho indolente
Canta Veneza dormente,
— Terra de amor e traição,
Ou do golfo no regaço
Relembra os versos de Tasso,
Junto às lavas do vulcão!
O Inglês — marinheiro frio,
Que ao nascer no mar se achou,
(Porque a Inglaterra é um navio,
Que Deus na Mancha ancorou),
Rijo entoa pátrias glórias,
Lembrando, orgulhoso, histórias
De Nelson e de Aboukir.. .
O Francês — predestinado —
Canta os louros do passado
E os loureiros do porvir!
Os marinheiros Helenos,
Que a vaga jônia criou,
Belos piratas morenos
Do mar que Ulisses cortou,
Homens que Fídias talhara,
Vão cantando em noite clara
Versos que Homero gemeu...
Nautas de todas as plagas,
Vós sabeis achar nas vagas
As melodias do céu!...
III
Desce do espaço imenso, ó águia do oceano!
Desce mais ... inda mais... não pode olhar humano
Como o teu mergulhar no brigue voador!
Mas que vejo eu aí... Que quadro d'amarguras!
É canto funeral! ... Que tétricas figuras! ...
Que cena infame e vil... Meu Deus! Meu Deus! Que horror!
IV
Era um sonho dantesco... o tombadilho
Que das luzernas avermelha o brilho.
Em sangue a se banhar.
Tinir de ferros... estalar de açoite...
Legiões de homens negros como a noite,
Horrendos a dançar...
Negras mulheres, suspendendo às tetas
Magras crianças, cujas bocas pretas
Rega o sangue das mães:
Outras moças, mas nuas e espantadas,
No turbilhão de espectros arrastadas,
Em ânsia e mágoa vãs!
E ri-se a orquestra irônica, estridente...
E da ronda fantástica a serpente
Faz doudas espirais ...
Se o velho arqueja, se no chão resvala,
Ouvem-se gritos... o chicote estala.
E voam mais e mais...
Presa nos elos de uma só cadeia,
A multidão faminta cambaleia,
E chora e dança ali!
Um de raiva delira, outro enlouquece,
Outro, que martírios embrutece,
Cantando, geme e ri!
No entanto o capitão manda a manobra,
E após fitando o céu que se desdobra,
Tão puro sobre o mar,
Diz do fumo entre os densos nevoeiros:
""Vibrai rijo o chicote, marinheiros!
Fazei-os mais dançar!...""
E ri-se a orquestra irônica, estridente. . .
E da ronda fantástica a serpente
Faz doudas espirais...
Qual um sonho dantesco as sombras voam!...
Gritos, ais, maldições, preces ressoam!
E ri-se Satanás!...
V
Senhor Deus dos desgraçados!
Dizei-me vós, Senhor Deus!
Se é loucura... se é verdade
Tanto horror perante os céus?!
Ó mar, por que não apagas
Co'a esponja de tuas vagas
De teu manto este borrão?...
Astros! noites! tempestades!
Rolai das imensidades!
Varrei os mares, tufão!
Quem são estes desgraçados
Que não encontram em vós
Mais que o rir calmo da turba
Que excita a fúria do algoz?
Quem são? Se a estrela se cala,
Se a vaga à pressa resvala
Como um cúmplice fugaz,
Perante a noite confusa...
Dize-o tu, severa Musa,
Musa libérrima, audaz!...
São os filhos do deserto,
Onde a terra esposa a luz.
Onde vive em campo aberto
A tribo dos homens nus...
São os guerreiros ousados
Que com os tigres mosqueados
Combatem na solidão.
Ontem simples, fortes, bravos.
Hoje míseros escravos,
Sem luz, sem ar, sem razão...
São mulheres desgraçadas,
Como Agar o foi também.
Que sedentas, alquebradas,
De longe... bem longe vêm...
Trazendo com tíbios passos,
Filhos e algemas nos braços,
N'alma — lágrimas e fel...
Como Agar sofrendo tanto,
Que nem o leite de pranto
Têm que dar para Ismael.
Lá nas areias infindas,
Das palmeiras no país,
Nasceram crianças lindas,
Viveram moças gentis...
Passa um dia a caravana,
Quando a virgem na cabana
Cisma da noite nos véus ...
...Adeus, ó choça do monte,
...Adeus, palmeiras da fonte!...
...Adeus, amores... adeus!...
Depois, o areal extenso...
Depois, o oceano de pó.
Depois no horizonte imenso
Desertos... desertos só...
E a fome, o cansaço, a sede...
Ai! quanto infeliz que cede,
E cai p'ra não mais s'erguer!...
Vaga um lugar na cadeia,
Mas o chacal sobre a areia
Acha um corpo que roer.
Ontem a Serra Leoa,
A guerra, a caça ao leão,
O sono dormido à toa
Sob as tendas d'amplidão!
Hoje... o porão negro, fundo,
Infecto, apertado, imundo,
Tendo a peste por jaguar...
E o sono sempre cortado
Pelo arranco de um finado,
E o baque de um corpo ao mar...
Ontem plena liberdade,
A vontade por poder...
Hoje... cúm'lo de maldade,
Nem são livres p'ra morrer. .
Prende-os a mesma corrente
— Férrea, lúgubre serpente —
Nas roscas da escravidão.
E assim zombando da morte,
Dança a lúgubre coorte
Ao som do açoute... Irrisão!...
Senhor Deus dos desgraçados!
Dizei-me vós, Senhor Deus,
Se eu deliro... ou se é verdade
Tanto horror perante os céus?!...
Ó mar, por que não apagas
Co'a esponja de tuas vagas
Do teu manto este borrão?
Astros! noites! tempestades!
Rolai das imensidades!
Varrei os mares, tufão!...
VI
Existe um povo que a bandeira empresta
P'ra cobrir tanta infâmia e cobardia!...
E deixa-a transformar-se nessa festa
Em manto impuro de bacante fria!...
Meu Deus! meu Deus! mas que bandeira é esta,
Que impudente na gávea tripudia?
Silêncio. Musa... chora, e chora tanto
Que o pavilhão se lave no teu pranto!...
Auriverde pendão de minha terra,
Que a brisa do Brasil beija e balança,
Estandarte que a luz do sol encerra
E as promessas divinas da esperança...
Tu que, da liberdade após a guerra,
Foste hasteado dos heróis na lança
Antes te houvessem roto na batalha,
Que servires a um povo de mortalha!...
Fatalidade atroz que a mente esmaga!
Extingue nesta hora o brigue imundo
O trilho que Colombo abriu nas vagas,
Como um íris no pélago profundo!
Mas é infâmia demais! ... Da etérea plaga
Levantai-vos, heróis do Novo Mundo!
Andrada! arranca esse pendão dos ares!
Colombo! fecha a porta dos teus mares!"
O SÉCULO;Castro Alves;"Soldados, do, alto daquelas pirâmides
quarenta séculos vos contemplam!
NAPOLEÃO
O século é grande e forte.
V. HUGO
Da mortalha de seus bravos
Fez bandeira a tirania
Oh! armas talvez o povo
Deseus ossos faça um dia
J. BONIFÁCIO
O séc’lo é grande... No espaço
Há um drama de treva e luz.
Como o Cristo — a liberdade
Sangra no poste da Cruz.
Um corvo escuro, anegrado,
Obumbra o manto azulado,
Das asas d'águia dos céus...
Arquejam peitos e frontes...
Nos lábios dos horizontes
Há um riso de luz... É Deus.
Às vezes quebra o silêncio
Ronco estrídulo, feroz.
Será o rugir das matas,
Ou da plebe a imensa voz?...
Treme a terra hirta e sombria. . .
São as vascas da agonia
Da liberdade no chão?...
Ou do povo o braço ousado
Que, sob montes calcado,
Abala-os como um Titão?! ...
Ante esse escuro problema
Há muito irônico rir.
Pra nós o vento da esp'rança
Traz o pólen do porvir.
E enquanto o cepticismo
Mergulha os olhos no abismo,
Que a seus pés raivando tem,
Rasga o moço os nevoeiros,
Pra dos morros altaneiros
Ver o sol que irrompe além.
Toda noite — tem auroras,
Raios — toda a escuridão.
Moços, creiamos, não tarda
A aurora da redenção.
Gemer — é esperar um canto...
Chorar - aguardar que o pranto
Faça-se estrela nos céus.
O mundo é o nauta nas vagas...
Terá do oceano as plagas
Se existem justiça e Deus.
No entanto inda há muita noite
No mapa da criação.
Sangra o abutre — tirano
Muito cadáver — nação.
Desce a Polônia esvaída,
Cataléptica, adormida,
À tumba do Sobieski;
Inda em sonhos busca a espada ...
Os reis passam sem ver nada ...
E o Czar olha e sorri...
Roma inda tem sobre o peito
O pesadelo dos reis!
A Grécia espera chorando
Canaris... Byron talvez!
Napoleão amordaça
A boca da populaça
E olha Jersey com terror;
Como o filho de Sorrento,
Treme ao fitar um momento
O Vesúvio aterrador.
A Hungria é como um cadáver
Ao relento exposto nu;
Nem sequer a abriga a sombra
Do foragido Kossuth.
Aqui — o México ardente,
— Vasto filho independente
Da liberdade e do sol —
Jaz por terra... e lá soluça
Juarez, que se debruça
E diz-lhe: ""Espera o arrebol!""
O quadro é negro. Que os fracos
Recuem cheios de horror.
A nós, herdeiros dos Gracos,
Traz a desgraça — valor!
Lutai... Há uma lei sublime
Que diz: ""À sombra do crime
Há de a vingança marchar.""
Não ouvis do Norte um grito,
Que bate aos pés do infinito,
Que vai Franklin despertar?
É o grito dos Cruzados
Que brada aos moços — ""De pé""!
É o sol das liberdades
Que espera por Josué! ...
São bocas de mil escravos
Que transformaram-se em bravos
Ao cinzel da abolição.
E — à voz dos libertadores —
Reptis saltam condores,
A topetar n'amplidão!...
E vós, arcas do futuro,
Crisálidas do porvir,
Quando vosso braço ousado
Legislações construir,
Levantai um templo novo,
Porém não que esmague o povo,
Mas lhe seja o pedestal.
Que ao menino dê-se a escola,
Ao veterano — uma esmola...
A todos — luz e fanal!
Luz!... sim; que a criança é uma ave,
Cujo porvir tendes vós;
No sol — é uma águia arrojada,
Na sombra — um mocho feroz.
Libertai tribunas, prelos ...
São fracos, mesquinhos elos...
Não calqueis o povo-rei!
Que este mar d'almas e peitos,
Com as vagas de seus direitos,
Virá partir-vos a lei.
Quebre-se o cetro do Papa,
Faça-se dele — uma cruz!
A púrpura sirva ao povo
Pra cobrir os ombros nus,
Que aos gritos do Niagara
— Sem escravos, — Guanabara
Se eleve ao fulgor dos sóis!
Banhem-se em luz os prostíbulos,
E das lascas dos patíbulos
Erga-se a estátua aos heróis!
Basta!... Eu sei que a mocidade
É o Moisés no Sinai;
Das mãos do Eterno recebe
As tábuas da lei! — Marchai!
Quem cai na luta com glória,
Tomba nos braços da História,
No coração do Brasil!
Moços, do topo dos Andes,
Pirâmides vastas, grandes,
Vos contemplam séc'los mil!"
O SIBARITA ROMANO;Castro Alves;"Este olhar, estes lábios, estas rugas
exprimem uma sede impaciente e
impossível de saciar. Quer e não pode.
Sente o desejo e a impaciência.
LAVATER
Escravo, dá-me a c'roa de amaranto
Que mandou-me inda há pouco Afra impudente.
Orna-me a fronte... Enrola-me os cabelos,
Quero o mole perfume do Oriente.
Lança nas chamas dessa etrusca pira
O nardo trescalante de Medina.
Vem... desenrola aos pés do meu triclínio
As felpas de uma colcha bizantina.
Ohl tenho tédio... Embalde, ao pôr da tarde,
Pelas nereidas louras embalado,
Vogo em minha galera ao som das harpas,
Da cortesã nos seios recostado.
Debalde, em meu palácio altivo, imenso,
De mosaicos brilhantes embutido,
Nuas, volvem as filhas do Oriente
No morno banho em termas de porfido.
Só amo o circo... a dor, gritos e flores,
A pantera, o leão de hirsuta coma;
Onde o banho de sangue do universo
Rejuvenesce a púrpura de Roma.
E o povo rei — na vítima do mundo
Palpa as entranhas que inda sangue escorrem,
E ergue-se o grito extremo dos cativos:
— Ave, Cesar! saúdam-te os que morrem!
Escravo, quero um canto... Vibra a lira,
De Orfeu desperta a fibra dolorida,
Canta a volúpia das bacantes nudas,
Fere o hino de amor que inflama a vida.
Doce, como do Himeto o mel dourado,
Puro como o perfume... Escravo insano!
Teu canto é o grito rouco das Eumênides,
Sombrio como um verso de Lucano.
Quero a ode de amor que o vento canta
Do Palatino aos flóreos arvoredos.
Quero os cantos de Nero... Escravo infame,
Quebras as cordas nos convulsos dedos!
Deixa esta lira! como o tempo é longo!
Insano! insano! que tormento sinto!
Traze o louro falerno transparente
Na mais custosa taça de Corinto.
Pesa-me a vida!... está deserto o Forum!
E o tédio!... o tédio!... que infernal idéia!
Dá-me a taça, e do ergástulo das servas
Tua irmã trar-me-ás, — a grega Haidéia!
Quero em seu seio... Escravo desgraçado,
A este nome tremeu-te o braço exangue?
Vê... Manchaste-me a toga com o falerno,
Irás manchar o Coliseu com o sangue!..."
O SOL E O POVO;Castro Alves;"Le peuple a sa colére et le volcan sa lave.
V. HUGO
Ya desatado
El horrendo huracán silba contigo
¿ Qué muralla, qué abrigo
Bastaran contra ti?
M. QUINTANA
O sol, do espaço Briaréu gigante,
P’ra escalar a montanha do infinito,
Banha em sangue as campinas do levante.
Então em meio dos Saarás — o Egito
Humilde curva a fronte e um grito errante
Vai despertar a Esfinge de granito.
O povo é como o sol! Da treva escura
Rompe um dia co’a destra iluminada,
Como o Lázaro, estala a sepultura!...
Oh! temei-vos da turba esfarrapada,
Que salva o berço à geração futura,
Que vinga a campa à geração passada."
