titulo;autor;texto
DORMINDO;Olavo Bilac;"De qual de vós desceu para o exílio do mundo
A alma desta mulher, astro do céu profundo?
Dorme talvez agora... Imaculadas, serenas,
Cruzam-se numa prece as suas mãos pequenas.
Para a respiração suavíssima lhe ouvir,
A noite se debruça... E, a oscilar e a fulgir,
Brande o gládio de luz, que a escuridão recorta,
Um arcanjo, de pé, guardando a sua porta.
Versos! podeis voar em torno desse leito,
E pairar sobre o alvor virginal do seu peito,
Aves, tontas de luz, sobre um fresco pomar...
Dorme... Rimas febris, podeis febris voar...
Como olha, num livro de névoas misteriosas,
Dorme o céu, campo azul semeado de rosas;
E dois anjos do céu, alvos e pequeninos,
Vêm dormir nos dois céus dos seus olhos divinos.
Dorme... Estrelas, velai, inundando-a de luz!
Caravana, que Deus pelo espaço conduz,
Todo o vosso clarão nesta pequena alcova
Sobre ela, como um nimbo esplêndido, se renova:
E, a sorrir e a sonhar, sua leve cabeça
Como a da Virgem-Mãe repouse e resplandeça!"
NOCTURNO;Olavo Bilac;"Já toda a terra adormece.
Sai um soluço da flor.
Rompe de tudo um rumor,
Leve como o de uma prece.
A tarde cai. Misterioso,
Geme entre os ramos o vento.
Há por todo o firmamento
Um anseio doloroso.
Áureo turíbulo imenso,
O ocaso em púrpuras arde,
E para a oração da tarde
Desfaz-se em rolos de incenso
Moribundos e suaves.
O vento na asa conduz
O último raio da luz
E o último canto das aves.
E Deus, na altura infinita,
Abre a mão profunda e calma,
Em cuja profunda palma
Todo o Universo palpita.
Mas um barulho se eleva...
E, no páramo celeste,
A horda dos astros investe
Contra a muralha da treva.
As estrelas, salmodiando
O poema sacro, a voar,
Enchem de cânticos o ar...
E vão passando... passando...
Agora, maior tristeza,
Silêncio agora mais fundo;
Dorme, num sono profundo,
Com sonhos, a Natureza.
A flor-da-noite abre o cálice...
E, soltos, os pirilampos
Cobrem a face dos campos,
Enchem o seio dos vales.
Trefegos e alvoroçados,
Saltam, fantásticos djinns,
De entre as moitas de jasmins,
De entre os rosais perfumados.
Um deles, pela janela
Entra do teu aposento,
E pára — plácido e atento,
Vendo-te — pálida e bela.
Chega ao teu cabelo fino,
Mete-se nele: e fulgura,
E arde nossa noite escura,
Como um astro pequenino.
E fica. Os outros lá fora
Deliram. Dormes... Feliz,
Não ouves o que ele diz,
Não ouves como ele chora...
Diz ele: «O poeta encerra
Uma noite, em si, mais triste
Que essa que, quando dormiste,
Velava a face da terra...
Os outros saem do meio
Das moitas cheias de flores:
Mas eu saí de entre as dores
Que ele tem dentro do seio.
Os outros a toda parte
Levam o vivo clarão:
E eu vim do seu coração
Só para ver-to e beijar-to.
Mandou-me sua alma louca,
Que a dor da ausência consome,
Saber se em sonho o seu nome
Brilha agora em tua boca!
Mandou-me ficar suspenso
Sobre o teu peito deserto,
Por contemplar de mais perto
Todo esse deserto imenso!»
Isso diz o pirilampo...
Anda lá fora um rumor
De asas rufadas... A flor
Desperta, desperta o campo...
Todos os outros, prevendo
Que vinha o dia, partiram.
Todos os outros fugiram...
Só ele fica gemendo.
Fica, ansioso e sozinho,
Sobre o teu sono pairando...
E apenas a luz fechando,
Volta de novo ao seu ninho,
Quando vê, inda não farto
De te ver e de te amar,
Que o sol descerras do olhar,
E o dia nasce em teu quarto..."
VIRGENS MORTAS;Olavo Bilac;"Quando uma virgem morre, uma estrela aparece,
Nova, no velho engaste azul do firmamento.
E a alma da que morreu, de momento em momento,
Na luz da que nasceu palpita e resplandece.
Ó vós, que, no silêncio e no recolhimento
Do campo, conversaes a sós quando anoitece,
Cuidado! o que dizeis, como um rumor de prece,
Vai sussurrar no céu, levado pelo vento...
Namorados, que andais com a boca transbordando
De beijos, perturbando o campo sossegado
E o casto coração das flores inflamando,
— Piedade! elas veem tudo entre as moitas escuras...
Piedade! esse impudor ofende o olhar gelado
Das que viveram sós, das que morreram puras!"
O CAVALLEIRO POBRE;Olavo Bilac;"(Pouchkine)
Ninguém soube quem era o Cavaleiro Pobre,
Que viveu solitário, e morreu sem falar:
Era simples e sóbrio, era valente e nobre,
E pálido como o luar.
Antes de se entregar às fadigas da guerra,
Dizem que um dia viu qualquer coisa do céu
E achou tudo vazio... e pareceu-lhe a terra
Um vasto e inútil mausoléu.
Desde então, uma atroz devoradora chama
Calcinou-lhe o desejo, e o reduziu a pó.
E nunca mais o Pobre olhou uma só dama,
— Nem uma só! nem uma só!
Conservou, desde então, a viseira abaixada;
E, fiel à Visão, e ao seu amor fiel,
Trazia uma inscrição de três letras, gravada
A fogo e sangue no broquel.
Foi aos prelios da Fé. Na Palestina, quando,
No ardor do seu guerreiro e piedoso mister,
Cada filho da Cruz se batia, invocando
Um nome caro de mulher,
Ele, rouco, brandindo o pique no ar, clamava:
«Lumen coeli, Regina!», e, ao clamor dessa voz,
Nas hostes dos infiéis como uma tromba entrava,
Irresistível e feroz.
Mil vezes sem morrer viu a morte de perto,
E negou-lhe o destino outra vida melhor:
Foi viver no deserto... E era imenso o deserto!
Mas o seu Sonho era maior!
E um dia, a se esforçar, aos saltos, desgrenhado,
Louco, velho, feroz, — naquela solidão
Morreu: — mudo, rilhando os dentes, devorado
Pelo seu próprio coração."
IDA;Olavo Bilac;"Para a porta do céu, pálida e bela,
Ida as asas levanta e as nuvens corta,
Porém os anjos e a criança morta
Fogem dos anjos namorados dela.
Longe do amor materno o céu que importa?
O pranto os olhos límpidos lhe estrela...
Sob as rosas de neve da capela,
Ida soluça, vendo abrir-se a porta.
Quem lhe dera outra vez o escuro canto
Da escura terra, onde, a sangrar, sozinha,
Um coração de mãe desfaz-se em pranto!
Cerra-se a porta: os anjos todos voam...
Como fica distante aquele ninho,
Que as mães adoram... mas amaldiçoam!"
NOITE DE INVERNO;Olavo Bilac;"Sonho que estás à porta...
Estás — abro-te os braços! — quase morta,
Quase morta de amor e de ansiedade.
De onde ouviste o meu grito, que voava,
E sobre as asas trêmulas levava
As preces da saudade?
Corro à porta... ninguém! Silêncio e treva.
Hirta, na sombra, a Solidão eleva
Os longos braços rígidos, de gelo...
E há pelo corredor ermo e comprido
O perfume subtil de teu cabelo
E o suave rumor de teu vestido.
Ah! se agora chegasses!
Se eu sentisse bater em minhas faces
A luz celeste que teus olhos banha;
Se este quarto se enchesse de repente
Da melodia, e do clarão ardente
Que os passos te acompanha:
Beijos, presos no cárcere da boca,
Sofreando a custo toda a sede louca,
Toda a sede infinita que os devora,
— Beijos de fogo, palpitando, cheios
De gritos, de gemidos e de anseios,
Transbordariam por teu corpo afora!...
Rio aceso, banhando
Teu corpo, cada beijo, rutilando,
Se apressaria, acachoado e grosso:
E, cascateando, em pérolas desfeito,
Subiria a colina de teu peito,
Lambendo-te o pescoço...
Estrela humana que do céu desceste,
Desterrada do éter, a luz perdeste
Dos teus raios, amplos e serenos;
E na pele morena e perfumada
Guardaste apenas essa cor dourada
Que é a mesma cor de Sírius e de Vênus.
Sob a chuva de fogo
De meus beijos, amor! terias logo
Todo o esplendor do brilho primitivo;
E, eternamente presa entre meus braços,
Bela, protegerias os meus passos,
— Astro formoso e vivo!
Mas... talvez te ofendesse o meu desejo
E, ao teu contato gélido, meu beijo
Fosse cair por terra, desprezado.
Embora! que eu ao menos te olharia,
E, preso do respeito, ficaria
Silencioso e imóvel a teu lado.
Fitando o olhar ansioso
No teu, lendo esse livro misterioso,
Eu descortinaria a minha sorte...
Até que ouvisse, desse olhar ao fundo,
Soar, num dobre lúgubre e profundo,
A hora da minha morte!
Longe embora de mim teu pensamento,
Ouvirias aqui, louco e violento,
Bater meu coração em cada canto;
E ouvirias como uma melopeia,
Longe embora de mim a tua ideia,
A música abafada de meu pranto.
Dormirias, querida...
E eu, guardando-te, bela adormecida,
Orgulhoso e feliz com o meu tesouro,
Tiraria os meus versos do abandono,
E eles embalariam o teu sono,
Como uma rede de ouro.
Mas não vens! não virás! Silêncio e treva.
Hirta, na sombra, a Solidão eleva
Os longos braços rígidos, de gelo;
E há, pelo corredor ermo e comprido,
O suave rumor de teu vestido
E o perfume sutil de teu cabelo."
VANITAS;Olavo Bilac;"Cego, em febre a cabeça, a mão nervosa e fria,
Trabalha. A alma lhe sai da pena, alucinada,
E enche-lhe, a palpitar, a estrofe iluminada
De gritos de triunfo e gritos de agonia.
Prende a ideia fugaz; doma a rima bravia;
Trabalha... E a obra, por fim, resplandece acabada:
«Mundo, que as minhas mãos arrancaram do nada!
Filha do meu trabalho! ergue-te à luz do dia!
Cheia da minha febre e da minha alma cheia,
Arranquei-te da Vida ao ádito profundo,
Arranquei-te do Amor à mina ampla e secreta!
Posso agora morrer, porque vives!» E o Poeta
Pensa que vai cair, exausto, ao pé de um mundo,
E cai — vaidade humana! — ao pé de um grão de areia...
TERCETOS
I
Noite ainda, quando ela me pedia
Entre dois beijos que me fosse embora,
Eu, com os olhos em lágrimas, dizia:
Espera ao menos que desponte a aurora!
Tua alcova é cheirosa como um ninho...
E olha que escuridão há lá por fora!
Como queres que eu vá, triste e sozinho,
Casando a trova e o frio de meu peito
Ao frio e à treva que há pelo caminho?!
Ouves? é o vento! é um temporal desfeito!
Não me arrojes à chuva e à tempestade!
Não me exiles do vale do teu leito!
Morrerei de aflição e de saudade...
Espera! até que o dia resplandeça,
Aquece-me com a tua mocidade!
Sobre o teu colo deixa-me a cabeça
Repousar, como há pouco repousava...
Espera um pouco! deixa que amanheça!
— E ela abria-me os braços. E eu ficava."
II;Olavo Bilac;"E, já manhã, quando ela me pedia
Que do seu claro corpo me afastasse,
Eu, com os olhos em lágrimas, dizia:
Não pode ser! não vês que o dia nasce!
A aurora, em fogo o sangue, as nuvens corta.
Que diria de ti quem me encontrasse?
Ah! nem me digas que isso pouco importa!
Que pensariam, vendo-me, apressado,
Tão cedo assim, saindo à tua porta,
Vendo-me exausto, pálido, cansado,
E todo pelo aroma de teu beijo
Escandalosamente perfumado?
O amor, querida, não exclui o pejo...
Espera! até que o sol desapareça,
Beija-me a boca! mata-me o desejo!
Sobre o teu colo deixa-me a cabeça
Repousar, como há pouco repousava!
Espera um pouco! deixa que anoiteça!
— E ela abria-me os braços. E eu ficava."
IN EXTREMIS;Olavo Bilac;"Nunca morrer assim! Nunca morrer num dia
Assim! de um sol assim!
Tu, desgrenhada e fria,
Fria! postos nos meus os teus olhos molhados,
E apertando nos teus os meus dedos gelados...
E um dia assim! de um sol assim! E assim a esfera
Toda azul, no esplendor do fim da primavera!
Asas, tontas de luz, cortando o firmamento!
Ninhos cantando! Em flor a terra toda! O vento
Despenhando os rosais, sacudindo o arvoredo...
E, aqui dentro, o silêncio... E este espanto! e este medo!
Nós dois... e, entre nós dois, implacável e forte,
A arredar-me de ti, cada vez mais, a morte...
Eu, com o frio a crescer no coração, — tão cheio
De ti, mesmo no horror do derradeiro anseio!
Tu, vendo retorcer-se amarguradamente
A boca que beijava a tua boca ardente,
A boca que foi tua!
E eu morrendo! e eu morrendo,
Vendo-te, e vendo o sol, e vendo o céu, e vendo
Tão bela palpitar nos teus olhos, querida,
A delícia da vida! a delícia da vida!"
A ALVORADA DO AMOR;Olavo Bilac;"Um horror grande e mudo, um silêncio profundo
No dia do Pecado amortalhava o mundo.
E Adão, vendo fechar-se a porta do Éden, vendo
Que Eva olhava o deserto e hesitava tremendo,
Disse:
Chega-te a mim! entra no meu amor,
E à minha carne entrega a tua carne em flor!
Preme contra o meu peito o teu seio agitado,
E aprende a amar o Amor, renovando o pecado!
Abençoo o teu crime, acolho o teu desgosto,
Bebo-te, de uma em uma, as lágrimas do rosto!
Que! tudo nos repele: a toda a criação
Sacode o mesmo horror e a mesma indignação...
A cólera de Deus torce as árvores, cresta
Como um tufão de fogo o seio da floresta,
Abre a terra em vulcões, encrespa a água dos rios;
As estrelas estão cheias de calafrios;
Ruge soturno o mar; turva-se hediondo o céu...
Vamos! que importa Deus? Desata, como um véu,
Sobre a tua nudez a cabeleira! Vamos!
Arda em chamas o chão; rasguem-te a pele os ramos;
Morda-te o corpo o sol; injuriem-te os ninhos;
Surjam feras a uivar de todos os caminhos;
E, vendo-te a sangrar das urzes através,
Se arrastem no chão as serpentes aos teus pés...
Que importa? o Amor, botão apenas entreaberto,
Ilumina o degredo e perfuma o deserto!
Amo-te! sou feliz! porque, do Éden perdido,
Levo tudo levando o teu corpo querido!
Pode, em redor de ti, tudo se aniquilar:
— Tudo renascerá cantando ao teu olhar,
Tudo, mares e céus, árvores e montanhas,
Porque a Vida perpétua arde em tuas entranhas!
Rosas te brotarão da boca, se cantares!
Rios te correrão dos olhos, se chorares!
E se, em torno ao teu corpo encantador e nu,
Tudo morrer, que importa? A Natureza és tu,
Agora que és mulher, agora que pecaste!
Ah! bendito o momento em que me revelaste
O amor com o teu pecado, e a vida com o teu crime!
Porque, livre de Deus, redimido e sublime,
Homem fico, na terra, à luz dos olhos teus,
— Terra, melhor que o Céu! homem, maior que Deus!"
VITA NUOVA;Olavo Bilac;"Se ao mesmo gozo antigo me convidas,
Com esses mesmos olhos abrasados,
Mata a recordação das horas idas,
Das horas que vivemos apartados!
Não me fales das lágrimas perdidas,
Não me fales dos beijos dissipados!
Há numa vida humana cem mil vidas,
Cabem num coração cem mil pecados!
Amo-te! A febre que supunhas morta
Revive. Esquece o meu passado, louca!
Que importa a vida que passou? Que importa,
Se inda te amo, depois de amores tantos,
E inda tenho, nos olhos e na boca,
Novas fontes de beijos e de prantos!"
MANHÃ DE VERÃO;Olavo Bilac;"As nuvens, que, em bulcões, sobre o rio rodavam,
Já, com o vir da manhã, do rio se levantam.
Como ontem, sob a chuva, estas águas choravam!
E hoje, saudando o sol, como estas águas cantam!
A estrela, que ficou por último velando,
Noiva que espera o noivo e suspira em segredo,
— Desmaia de pudor, apaga, palpitando,
A pupila amorosa, e estremece de medo.
Há pelo Parahyba um sussurro de vozes,
Tremor de seios nus... corpos brancos luzindo...
E, alvas, a cavalgar broncos monstros ferozes,
Passam, como num sonho, as náiades fugindo.
A rosa, que acordou sob as ramas cheirosas,
Diz-me: «Acorda com um beijo as outras flores quietas!
Poeta! Deus criou as mulheres e as rosas
Para os beijos do sol e os beijos dos poetas!»
E a ave diz: «Sabes tu! conheço-a bem... Parece
Que os Gênios de Oberon bailam pelo ar dispersos,
E que o céu se abre todo, e que a terra floresce,
— Quando ela principia a recitar teus versos!»
E diz a luz: «Conheço a cor daquela boca!
Bem conheço a maciez daquelas mãos pequenas!
Não fosse ela aos jardins roubar, trêfega e louca,
O rubor da papoula e o albor das açucenas!»
Diz a palmeira: «Invejo-a! ao vir a luz radiante,
Vem o vento agitar-me e desnastrar-me a coma:
E eu pelo vento envio ao seu cabelo ondeante
Todo o meu esplendor e todo o meu aroma!»
E a floresta, que canta, e o sol, que abre a coroa
De ouro fulvo, espancando a matutina bruma,
E o lírio, que estremece, e o pássaro, que voa,
E a água, cheia de sons e de flocos de espuma,
Tudo, a cor, o clarão, o perfume e o gorjeio,
Tudo, elevando a voz nesta manhã do estio,
Diz: «Pudesses dormir, poeta! no seu seio,
Curvo como este céu, manso como este rio!»"
DENTRO DA NOITE;Olavo Bilac;"Ficas a um canto da sala,
Olhas-me e finges que lês...
Ainda uma vez te ouço a fala,
Olho-te ainda uma vez,
Saio... Silêncio por tudo:
Nem uma folha se agita;
E o firmamento, amplo e mudo,
Cheio de estrelas, palpita.
E eu vou sozinho, pensando
Em teu amor, a sonhar,
No ouvido e no olhar levando
Tua voz e teu olhar.
Mas não sei que luz me banha
Todo de um vivo clarão;
Não sei que música estranha
Me sobe do coração.
Como que, em cantos suaves,
Pelo caminho que sigo,
Eu levo todas as aves,
Todos os astros comigo.
E é tanta essa luz, é tanta
Essa música sem par,
Que eu nem sei se é a luz que canta,
Se é o som que vejo brilhar.
Caminho, em êxtase, cheio
Da luz de todos os sóis,
Levando dentro do seio
Um ninho de rouxinóis.
E tanto brilho derramo,
E tanta música espalho,
Que acordo os ninhos, inflammo
As gotas frias do orvalho.
E vou sozinho, pensando
Em teu amor, a sonhar,
No ouvido e no olhar levando
Tua voz e teu olhar.
Caminho. A terra deserta
Anima-se. Aqui e ali,
Por toda parte desperta
Um coração que sorri.
Em tudo palpita um beijo,
Longo, ansioso, apaixonado,
E um delirante desejo
De amar e de ser amado.
E tudo, — o céu que se arqueia
Cheio de estrelas, o mar,
Os troncos negros, a areia,
— Pergunta, ao ver-me passar:
«Ó Amor, que a teu lado levas,
A que lugar te conduz,
Que entras, coberto de trevas,
E sais coberto de luz?
De onde vens? que firmamento
Correstes, durante o dia,
Que voltas lançando ao vento
Esta inaudita harmonia?
Que país de maravilhas,
Que Eldorado singular,
Tu visitaste, que brilhas
Mais do que a estrela polar?»
E eu continuo a viagem,
Fantasma deslumbrador,
Seguido por tua imagem,
Seguido por teu amor.
Sigo... Dissipo a tristeza
De tudo, por todo o espaço,
E ardo, e canto, e a Natureza
Arde e canta, quando eu passo
— Só porque passo pensando
Em teu amor, a sonhar,
No ouvido e no olhar levando
Tua voz e teu olhar..."
CAMPO SANTO;Olavo Bilac;"Os anos matam ou dizimam tanto
Como as inundações e como as pestes.
A alma de cada velho é um Campo Santo,
Que a velhice cobriu de cruzes e ciprestes
Orvalhados de pranto.
Mas as almas não morrem como as flores,
Como os homens, os pássaros e as feras:
Rotas, despedaçadas pelas dores,
Renascem para o sol de novas primaveras
E de novos amores.
Assim, às vezes, na amplidão silente,
No sono fundo, na terrível calma
Do Campo Santo, ouve-se um grito ardente
— É a Saudade! é a Saudade!... E o cemitério da alma
Acorda de repente.
E voam os ventos funerais, medonhos...
Brilha o luar... As lápides se agitam...
E, sob a rama dos chorões tristonhos,
Sonhos mortos de amor despertam e palpitam...

182 ALMA INQUIETA"
DESTERRO;Olavo Bilac;"Já me não amas? Basta! — Irei, triste, e exilado
Do meu primeiro amor para outro amor, sozinho...
Adeus, carne cheirosa! Adeus, primeiro ninho
Do meu delírio! Adeus, belo corpo adorado!
Em ti, como num vale, adormeci deitado,
No meu sonho de amor, em meio do caminho...
Beijo-te inda uma vez, num último carinho,
Como quem vai sair da pátria desterrado!
Adeus, corpo gentil, pátria do meu desejo!
Berço em que se emplumou o meu primeiro idílio,
Terra em que floresceu o meu primeiro beijo!
Adeus! Esse outro amor há de amargar-me tanto
Como o pão que se come entre estranhos, no exílio,
Amassado com fel e embebido de pranto..."
ROMEU E JULIETA;Olavo Bilac;"(Acto III, scena IV.)
JULIETA
Porque partir tão cedo? inda vem longe o dia...
Ouves? é o rouxinol. Não é da cotovia
Esta encantada voz. Repara, meu amor:
Quem canta é o rouxinol na romãzeira em flor.
Toda a noite essa voz, que te feriu o ouvido,
Povoa a solidão como um longo gemido.
Abraçemo-nos! fica! inda vem longe o sol!
Não canta a cotovia: é a voz do rouxinol!
ROMEU
É a voz da cotovia anunciando a aurora!
Vês? há um leve tremor pelo horizonte afora...
Das nuvens do levante abre-se o argênteo véu,
E apagam-se de todo as lâmpadas do céu.
Já, sobre o cimo azul das serras nebulosas,
Hesitante, a manhã coroada de rosas
Agita os leves pés, e fica a palpitar
Sobre as asas de luz, como quem quer voar.
Olha! mais um momento, um rápido momento,
E o dia sorrirá por todo o firmamento!
Adeus! devo partir! Partir para viver...
Ou ficar a teus pés para a teus pés morrer!
JULIETA
Não é o dia! O espaço inda se estende, cheio
Da noite caridosa. Exala do ígneo seio
O sol, piedoso e bom, este vivo clarão
Só para te guiar por entre a escuridão...
Fica um minuto mais! porque partir tão cedo?
Mandas? não partirei! esperarei sem medo
Que a morte, com a manhã, venha encontrar-me aqui!
Sucumbirei feliz, sucumbindo por ti!
Mandas? não partirei! queres? direi contigo
Que é mentira o que vejo e mentira o que digo!
Sim! tens razão! não é da cotovia a voz
Este encantado som que erra em torno de nós!
É um reflexo da lua a claridade estranha
Que aponta no horizonte acima da montanha!
Fico para te ver, fico para te ouvir,
Fico para te amar, morro por não partir!
Mandas? não partirei! cumpra-se a minha sorte!
Julieta assim o quis: bem-vinda seja a morte!
Meu amor, meu amor! olha-me assim! assim!
ROMEU
Não! é o dia! é a manhã! Parte! foge de mim!
Parte! apressa-te! foge! A cotovia canta
E do nascente em fogo o dia se levanta...
JULIETA
Ai! reconheço enfim estas notas fatais!
O dia!... a luz do sol cresce de mais em mais
Sobre a noite nupcial do amor e da loucura!
ROMEU
Triste... E cresce com ela a nossa desventura!"
VINHA DE NABOT;Olavo Bilac;"Maldito aquele dia em que abriste em meu seio,
Cruel, esta paixão, como, ampla e iluminada,
Uma clareira verde, aberta ao sol, no meio
Da espessa escuridão de uma selva cerrada!
Ah! três vezes maldito o amor que me avassala,
E me obriga a viver dentro de um pesadelo,
Louco! por toda parte ouvindo a tua fala,
Vendo por toda parte a cor do teu cabelo!
De teu colo no vale embalsamado e puro
Nunca descansarei, como num Paraíso,
Sob a tenda aromada desse cabelo escuro,
Olhando o teu olhar, sorrindo ao teu sorriso.
Desvairas-me a razão, tiras-me a calma e o sono!
Nunca te possuirei, bela e invejada vinha,
Ó Vinha de Naboth que tanto ambiciono!
Ó alma que procuro e nunca serás minha!"
SACRILÉGIO;Olavo Bilac;"Como a alma pura, que teu corpo encerra,
Podes, tão bela e sensual, conter?
Pura demais para viver na terra,
Bela demais para no céu viver...
Amo-te assim, — exulta, meu desejo!
É teu grande ideal que te aparece! —
Oferecendo loucamente o beijo,
E castamente murmurando a prece!
Amo-te assim, à fronte conservando
A parra e o acanto, sob o alvor do véu,
E para a terra os olhos abaixando,
E levantando os braços para o céu.
Mesmo quando, abraçados, nos enleva
O amor em que me abraço e em que te abraças,
Vejo o teu resplendor arder na treva
E ouço a palpitação das tuas asas.
Em vão sorrindo, plácidos, brilhantes,
Os céus se estendem pelo teu olhar,
E, dentro dele, os serafins errantes
Passam nos raios claros do luar:
Em vão! descerras úmidos, e cheios
De promessas, os lábios sensuais,
E à flor do peito empinam-se-te os seios,
Ameaçadores como dois punhais.
Como é cheirosa a tua carne ardente!
Toco-a, e sinto-a ofegar, ansiosa e louca...
Beijo-a, aspiro-a... Mas sinto, de repente,
As mãos geladas e gelada a boca:
Parece que uma santa imaculada
Desce do altar pela primeira vez,
E pela vez primeira profanada
Tem por olhos humanos a nudez...
Embora! hei-de adorar-te nesta vida,
Já que, fraco demais para perdê-la,
Não posso um dia, deusa foragida,
Ir amar-te no seio de uma estrela.
Beija-me! Ficarei purificado
Com o que de puro no teu beijo houver;
Ficarei anjo, tendo-te ao meu lado:
Tu, ao meu lado, ficarás mulher.
Que me fulmine o horror desta impiedade!
Serás minha! Sacrílego e profano,
Hei-de manchar a tua castidade
E dar-te aos lábios um gemido humano!
E à sombria mudez do santuário
Preferirás o cálido fulgor
De um cantinho da terra, solitário,
Iluminado pelo meu amor..."
ESTÂNCIAS - I;Olavo Bilac;"Ah! finda o inverno! adeus, noites, breve esquecidas,
Junto ao fogo, com as mãos estreitamente unidas!
Abraçemo-nos muito! adeus! um beijo ainda!
Prediz-me o coração que é o nosso amor que finda.
Há-de em breve sorrir a primavera. Em breve,
Branca, aos beijos do sol, há-de fundir-se a neve.
E, na festa nupcial das almas e das flores,
Quando tudo acordar para os novos amores,
Meu amor! haverá dois lugares vazios...
Tu tão longe de mim! e ambos, mudos e frios,
Procurando esquecer os beijos que trocámos,
E maldizendo o tempo em que nos adorámos..."
ESTÂNCIAS - II;Olavo Bilac;"Mas, às vezes, sozinha, hás-de tremer, o vulto
De um fantasma entrevendo, em tua alcova oculto.
E pelo corpo todo, a ofegar de desejo,
Pálida, sentirás a carícia de um beijo.
Sentirás o calor da minha boca ansiosa,
Na água que te banhar a carne cor de rosa,
No linho do lençol que te roçar o peito.
E hás-de crer que sou eu que procuro o teu leito,
E hás-de crer que sou eu que procuro a tua alma!
E abrirás a janela... E, pela noite calma,
Ouvirás minha voz no barulho dos ramos,
E bendirás o tempo em que nos adorámos..."
ESTÂNCIAS - III;Olavo Bilac;"E eu, errante, através das paixões, hei-de, um dia,
Volver o olhar atrás, para a estrada sombria.
Talvez uma saudade, um dia, inesperada,
Me punja o coração, como uma punhalada.
E agitarei no vácuo as mãos, e um beijo ardente
Há-de subir-me à boca: e o beijo e as mãos somente
Hão-de o vácuo encontrar, sem te encontrar, querida!
E, como tu, também me acharei só na vida,
Só! sem o teu amor e a tua formosura:
E chorarei então a minha desventura,
Ouvindo a tua voz no barulho dos ramos,
E bendizendo o tempo em que nos adorámos..."
ESTÂNCIAS - IV;Olavo Bilac;"Renascei, revivei, árvores sussurrantes!
Todas as asas vão partir, loucas e errantes,
A ruflar, a ruflar... O amor é um passarinho,
Deixemo-lo partir: — desertemos o ninho...
A primavera vem. Vai-se o inverno. Que importa
Que a primavera encontre esta ventura morta?
Que importa que o esplendor do universal noivado
Venha este noivo achar da noiva separado?
Esqueçamos o amor que julgámos eterno...
— Dia que iluminaste os meus dias de inverno!
Esqueçamos o ardor dos beijos que trocámos,
Maldigamos o tempo em que nos adorámos..."
PECADOR;Olavo Bilac;"Este é o altivo pecador sereno,
Que os soluços afoga na garganta,
E, calmamente, o copo de veneno
Aos lábios frios, sem tremer, levanta.
Tonto, no escuro pantanal terreno
Rolou. E, ao cabo de torpeza tanta,
Nem assim, miserável e pequeno,
Com tão grandes remorsos se quebranta.
Fecha a vergonha e as lágrimas consigo.
E, o coração mordendo penitente,
E, o coração rasgando castigado,
Aceita a enormidade do castigo,
Com a mesma face com que antigamente
Aceitava a delícia do pecado."
REI DESTHRONADO;Olavo Bilac;"O teu lugar vazio!... E esteve cheio,
Cheio de mocidade e de ternura!
Como brilhava a tua formosura!
Que luz divina te dourava o seio!
Quando a camisa tépida despias,
— Sob o reflexo do cabelo louro,
De pé, na alcova, ardias e fulgias
Como um ídolo de ouro.
Que fundo o fogo do primeiro beijo,
Que eu te arrancava ao lábio rescendente!
Morria o meu desejo... outro desejo
Nascia mais ardente.
Domada a febre, lânguida, em meus braços
Dormias, sobre os linhos revolvidos,
Inda cheios dos últimos gemidos,
Inda quentes dos últimos abraços...
Tudo quanto eu pedira e ambicionara,
Tudo meus dedos e meus olhos calmos
Gozavam satisfeitos nos seis palmos
De tua carne saborosa e clara:
Reino perdido! glória dissipada
Tão loucamente! A alcova está vazia,
Mas inda com o teu cheiro perfumada,
Do teu fulgor coberta..."
SONETO;Olavo Bilac;"Este, que um deus cruel arremessou à vida,
Marcando-o com o sinal da sua maldição,
— Este desabrochou como a erva má, nascida
Apenas para aos pés ser calcada no chão.
De motejo em motejo arrasta a alma ferida...
Sem constância no amor, dentro do coração
Sente, crespa, crescer a selva retorcida
Dos pensamentos maus, filhos da solidão.
Longos dias sem sol! noites de eterno luto!
Alma cega, perdida à toa no caminho!
Roto casco de nau, desprezado no mar!
E, árvore, acabará sem nunca dar um fruto...
E, homem, há-de morrer como viveu: sozinho!
Sem ar! sem luz! sem Deus! sem fé! sem pão! sem lar!"
